NetProfit,PF,MaxDD,Trades,SmartScore,Params
3708.0,1.0836585971166213,1716.0,3536,2991.517330336831,"ARS(8,0.0123) ADX(14) RVI(14) Q(8) Sc(4) NL(20)"
3799.0,1.0937284121188198,1957.0,2678,2986.254303319963,"ARS(3,0.015) ADX(21) RVI(14) Q(8) Sc(4) NL(10)"
3728.0,1.1042039355992845,1909.0,2025,2979.0651844797603,"ARS(5,0.0123) ADX(21) RVI(21) Q(13) Sc(4) NL(20)"
3812.0,1.0924434959743914,2002.0,3401,2973.717942483848,"ARS(5,0.0123) ADX(21) RVI(14) Q(13) Sc(3) NL(10)"
3842.0,1.1044561050542399,2137.0,2222,2972.761913702109,"ARS(3,0.015) ADX(30) RVI(14) Q(8) Sc(3) NL(20)"
3893.0,1.0686753576657788,2013.0,6867,2966.1722282852397,"ARS(3,0.0123) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
3966.0,1.115992044922789,2466.0,1888,2964.1203121911203,"ARS(5,0.02) ADX(30) RVI(10) Q(8) Sc(4) NL(10)"
3741.0,1.0981374606505772,1968.0,2594,2947.8560851706443,"ARS(3,0.015) ADX(30) RVI(14) Q(8) Sc(3) NL(10)"
3643.0,1.102124915900426,1821.0,1969,2943.1469495860224,"ARS(5,0.015) ADX(30) RVI(10) Q(8) Sc(4) NL(10)"
3562.0,1.0935006299874002,1628.0,2645,2938.3292426185267,"ARS(3,0.015) ADX(30) RVI(21) Q(8) Sc(3) NL(10)"
3706.0,1.08344967349696,1863.0,3351,2925.298331618632,"ARS(5,0.0123) ADX(21) RVI(14) Q(5) Sc(4) NL(10)"
3809.0,1.093038593063019,2129.0,3410,2920.0336659959603,"ARS(5,0.0123) ADX(21) RVI(21) Q(13) Sc(3) NL(10)"
3805.0,1.0788078372892589,2080.0,4241,2898.915127744089,"ARS(8,0.0123) ADX(14) RVI(10) Q(5) Sc(4) NL(20)"
3512.0,1.0982734980552369,1667.0,1929,2892.7077584895696,"ARS(3,0.015) ADX(30) RVI(21) Q(8) Sc(4) NL(10)"
3591.0,1.0995840266222963,1847.0,1989,2883.4571634297254,"ARS(5,0.015) ADX(30) RVI(10) Q(5) Sc(4) NL(20)"
3737.0,1.0711538461538461,1950.0,5561,2879.785556170448,"ARS(5,0.0123) ADX(14) RVI(21) Q(5) Sc(3) NL(20)"
3611.0,1.090483111155658,1841.0,2992,2878.0401362250263,"ARS(5,0.015) ADX(30) RVI(10) Q(5) Sc(3) NL(10)"
3720.0,1.0916075650118204,2088.0,3043,2864.5458111201838,"ARS(8,0.0123) ADX(30) RVI(14) Q(5) Sc(3) NL(10)"
3482.0,1.0741703233502322,1529.0,4909,2864.3445136357086,"ARS(3,0.0123) ADX(14) RVI(21) Q(13) Sc(3) NL(10)"
3668.0,1.0966102141333263,2037.0,2351,2858.012125508769,"ARS(5,0.0123) ADX(21) RVI(14) Q(13) Sc(4) NL(10)"
3659.0,1.0896176737123122,2038.0,3166,2832.4176386142017,"ARS(5,0.0123) ADX(21) RVI(10) Q(13) Sc(3) NL(10)"
3737.0,1.0785480073986884,2142.0,4524,2821.7123380347934,"ARS(5,0.0123) ADX(21) RVI(14) Q(5) Sc(3) NL(10)"
3578.0,1.1095227891885273,2109.0,1540,2792.1455476976726,"ARS(8,0.0123) ADX(30) RVI(14) Q(13) Sc(4) NL(20)"
3604.0,1.104276372895087,2136.0,1949,2788.5454371593987,"ARS(3,0.015) ADX(30) RVI(10) Q(13) Sc(3) NL(20)"
3620.0,1.0635132289985263,1925.0,6912,2779.7241075629354,"ARS(3,0.0123) ADX(14) RVI(14) Q(5) Sc(3) NL(10)"
3454.0,1.0913756613756613,1785.0,2649,2777.900909647409,"ARS(5,0.015) ADX(30) RVI(21) Q(8) Sc(3) NL(10)"
3617.0,1.0819067028985507,2055.0,4106,2773.3923064380283,"ARS(8,0.0123) ADX(14) RVI(14) Q(13) Sc(3) NL(20)"
3757.0,1.0707639569049952,2274.0,5509,2765.2324622574006,"ARS(8,0.0123) ADX(14) RVI(10) Q(5) Sc(3) NL(20)"
3560.0,1.062748968872281,1853.0,6930,2760.386932135795,"ARS(3,0.0123) ADX(14) RVI(21) Q(5) Sc(3) NL(10)"
3587.0,1.0753365677441036,1991.0,4898,2758.7128225562146,"ARS(5,0.0123) ADX(14) RVI(14) Q(13) Sc(3) NL(10)"
3524.0,1.0986065252672226,2022.0,2014,2756.6856985486274,"ARS(8,0.0123) ADX(21) RVI(21) Q(13) Sc(4) NL(20)"
3470.0,1.0959464690593375,1918.0,1996,2748.5792480745167,"ARS(8,0.015) ADX(30) RVI(10) Q(5) Sc(4) NL(20)"
3493.0,1.0797197370823444,1866.0,4151,2746.476144500895,"ARS(5,0.0123) ADX(14) RVI(21) Q(13) Sc(3) NL(20)"
3708.0,1.0829177754422057,2317.0,3716,2743.924498660447,"ARS(8,0.0123) ADX(21) RVI(14) Q(5) Sc(3) NL(20)"
3644.0,1.080843039378813,2181.0,3664,2742.370168149558,"ARS(3,0.015) ADX(21) RVI(10) Q(5) Sc(3) NL(20)"
3786.0,1.1032930455897199,2616.0,2512,2742.2974465616326,"ARS(5,0.02) ADX(30) RVI(10) Q(8) Sc(3) NL(10)"
3515.0,1.09389608655002,2017.0,2251,2739.8067152795497,"ARS(5,0.0123) ADX(21) RVI(10) Q(13) Sc(4) NL(10)"
3618.0,1.0697526460891862,2066.0,5795,2738.724224137189,"ARS(8,0.0123) ADX(14) RVI(14) Q(8) Sc(3) NL(10)"
3429.0,1.089125123459999,1822.0,2388,2737.1812139726885,"ARS(5,0.0123) ADX(30) RVI(14) Q(5) Sc(4) NL(10)"
3438.0,1.0935994119408674,1876.0,2255,2733.9985298521688,"ARS(8,0.015) ADX(30) RVI(10) Q(8) Sc(3) NL(20)"
3560.0,1.0837725903614457,2064.0,3325,2730.910547626519,"ARS(3,0.015) ADX(21) RVI(10) Q(8) Sc(3) NL(20)"
3550.0,1.1015359093899264,2179.0,2014,2723.535644472934,"ARS(3,0.015) ADX(30) RVI(14) Q(13) Sc(3) NL(20)"
3606.0,1.1027555352919385,2305.0,1899,2721.7908694474536,"ARS(5,0.02) ADX(30) RVI(14) Q(5) Sc(4) NL(20)"
3461.0,1.0896237408395266,1933.0,2504,2719.737319375163,"ARS(3,0.015) ADX(30) RVI(21) Q(5) Sc(3) NL(20)"
3506.0,1.1081531295308018,2151.0,1499,2716.532563372249,"ARS(8,0.0123) ADX(30) RVI(21) Q(13) Sc(4) NL(20)"
3544.0,1.0977358594633353,2167.0,2084,2714.08949765457,"ARS(8,0.0123) ADX(21) RVI(14) Q(13) Sc(4) NL(20)"
3608.0,1.0918346568926898,2268.0,2890,2710.0574037347446,"ARS(8,0.0123) ADX(21) RVI(14) Q(13) Sc(3) NL(20)"
3599.0,1.0863649452870032,2247.0,3341,2697.548943071564,"ARS(8,0.0123) ADX(14) RVI(14) Q(13) Sc(4) NL(10)"
3549.0,1.0967953088776763,2233.0,1981,2690.8105566202635,"ARS(3,0.015) ADX(30) RVI(14) Q(5) Sc(4) NL(20)"
3450.0,1.0898180208794357,1995.0,2468,2687.5426533481436,"ARS(8,0.015) ADX(30) RVI(10) Q(5) Sc(3) NL(20)"
3511.0,1.0832148274554418,2076.0,2834,2687.3708728067104,"ARS(3,0.015) ADX(21) RVI(10) Q(5) Sc(4) NL(20)"
3544.0,1.1059618489505472,2293.0,1647,2687.1855153439865,"ARS(8,0.0123) ADX(30) RVI(21) Q(13) Sc(4) NL(10)"
3506.0,1.1012387745083885,2188.0,1700,2685.686660702845,"ARS(3,0.015) ADX(30) RVI(14) Q(8) Sc(4) NL(20)"
3665.0,1.0947469107078227,2475.0,2905,2683.777543641585,"ARS(5,0.02) ADX(30) RVI(10) Q(5) Sc(3) NL(10)"
3500.0,1.074827895839569,2014.0,4571,2681.7063269450323,"ARS(5,0.0123) ADX(14) RVI(10) Q(13) Sc(3) NL(10)"
3306.0,1.0900449407599073,1738.0,2268,2674.152993582854,"ARS(3,0.015) ADX(30) RVI(21) Q(8) Sc(3) NL(20)"
3549.0,1.104082350871019,2334.0,1820,2671.3855080728426,"ARS(5,0.02) ADX(30) RVI(14) Q(8) Sc(4) NL(10)"
3286.0,1.0950975285061064,1739.0,1755,2669.899449971113,"ARS(5,0.015) ADX(30) RVI(10) Q(8) Sc(4) NL(20)"
3306.0,1.0904935264007882,1757.0,2005,2667.7309444139455,"ARS(3,0.015) ADX(30) RVI(21) Q(5) Sc(4) NL(20)"
3370.0,1.094865443080734,1916.0,1889,2667.5076223120836,"ARS(5,0.015) ADX(30) RVI(14) Q(8) Sc(4) NL(10)"
3477.0,1.071349421324797,2007.0,4201,2658.114698120679,"ARS(8,0.0123) ADX(14) RVI(14) Q(5) Sc(4) NL(20)"
3403.0,1.0898766605921348,2011.0,2587,2645.022304945824,"ARS(5,0.015) ADX(30) RVI(14) Q(8) Sc(3) NL(10)"
3326.0,1.0975881697083505,1904.0,1682,2643.8139139991117,"ARS(5,0.0123) ADX(30) RVI(10) Q(13) Sc(4) NL(10)"
3332.0,1.0930310475765022,1898.0,1970,2639.880726677954,"ARS(8,0.015) ADX(30) RVI(10) Q(8) Sc(4) NL(10)"
3258.0,1.085558969510754,1725.0,2350,2629.554738041663,"ARS(3,0.015) ADX(30) RVI(21) Q(5) Sc(4) NL(10)"
3348.0,1.099223519649102,1999.0,1659,2629.0901155773636,"ARS(5,0.0123) ADX(30) RVI(21) Q(13) Sc(4) NL(10)"
3506.0,1.0854788375268187,2245.0,3394,2626.424295630798,"ARS(8,0.0123) ADX(21) RVI(21) Q(13) Sc(3) NL(10)"
3200.0,1.0619278927099258,1479.0,5809,2622.448878431673,"ARS(8,0.0123) ADX(14) RVI(21) Q(8) Sc(3) NL(10)"
3599.0,1.0983440813203629,2562.0,2563,2613.6870858714533,"ARS(5,0.02) ADX(30) RVI(21) Q(8) Sc(3) NL(10)"
3547.0,1.0956116232681008,2441.0,2367,2611.298500021471,"ARS(3,0.02) ADX(30) RVI(10) Q(5) Sc(3) NL(20)"
3277.0,1.0630119601584433,1703.0,5032,2598.45605955484,"ARS(3,0.0123) ADX(14) RVI(10) Q(5) Sc(4) NL(10)"
3414.0,1.0973870378822455,2211.0,1930,2597.752979704608,"ARS(3,0.02) ADX(30) RVI(10) Q(5) Sc(4) NL(20)"
3203.0,1.0835921392593366,1721.0,2362,2582.0157878646446,"ARS(3,0.015) ADX(30) RVI(10) Q(5) Sc(4) NL(10)"
3311.0,1.0819797959790036,1959.0,2673,2573.9582587199893,"ARS(5,0.015) ADX(21) RVI(14) Q(8) Sc(4) NL(10)"
3401.0,1.0654000730727073,2066.0,5793,2563.986448146248,"ARS(8,0.0123) ADX(14) RVI(10) Q(8) Sc(3) NL(10)"
3482.0,1.0850616831562232,2369.0,3212,2563.5668209729743,"ARS(8,0.0123) ADX(14) RVI(10) Q(13) Sc(4) NL(10)"
3406.0,1.0941638329048133,2272.0,2008,2562.3776229880323,"ARS(8,0.0123) ADX(21) RVI(10) Q(13) Sc(4) NL(20)"
3304.0,1.0857179919574522,2024.0,2381,2553.539468555967,"ARS(8,0.0123) ADX(30) RVI(14) Q(5) Sc(4) NL(10)"
3474.0,1.1013478032557324,2516.0,1847,2545.2915570186365,"ARS(5,0.02) ADX(30) RVI(21) Q(8) Sc(4) NL(10)"
3298.0,1.0740574405497048,1968.0,3353,2541.792077305487,"ARS(8,0.0123) ADX(21) RVI(14) Q(5) Sc(4) NL(10)"
3276.0,1.0821876567987958,1998.0,3014,2533.0428434358782,"ARS(5,0.015) ADX(30) RVI(21) Q(5) Sc(3) NL(10)"
3188.0,1.0612746982394095,1686.0,5034,2530.1703095926096,"ARS(5,0.0123) ADX(14) RVI(10) Q(5) Sc(4) NL(10)"
3366.0,1.081945661700263,2216.0,2765,2523.440339026528,"ARS(3,0.015) ADX(21) RVI(10) Q(8) Sc(4) NL(10)"
3289.0,1.0818322054140128,2055.0,3018,2521.7194355823444,"ARS(3,0.015) ADX(30) RVI(21) Q(5) Sc(3) NL(10)"
3206.0,1.0835156819839533,1889.0,2495,2521.2304227322934,"ARS(5,0.015) ADX(30) RVI(21) Q(5) Sc(3) NL(20)"
3398.0,1.096304273891849,2408.0,2121,2514.337150839972,"ARS(5,0.02) ADX(30) RVI(14) Q(8) Sc(3) NL(20)"
3270.0,1.0823366486214276,2040.0,2467,2513.665370022776,"ARS(3,0.015) ADX(21) RVI(10) Q(8) Sc(4) NL(20)"
3271.0,1.073894185153391,1998.0,3859,2509.794140923651,"ARS(3,0.015) ADX(21) RVI(10) Q(8) Sc(3) NL(10)"
3231.0,1.0622255604344812,1846.0,5000,2506.6102729797026,"ARS(3,0.0123) ADX(14) RVI(21) Q(5) Sc(4) NL(10)"
3177.0,1.0917359667359667,1921.0,1751,2505.7398976449695,"ARS(5,0.0123) ADX(30) RVI(14) Q(13) Sc(4) NL(10)"
3346.0,1.0858146751814521,2252.0,2467,2504.919955293118,"ARS(3,0.015) ADX(30) RVI(14) Q(5) Sc(3) NL(20)"
3332.0,1.082275667934219,2200.0,2727,2504.26564274779,"ARS(3,0.015) ADX(21) RVI(21) Q(8) Sc(4) NL(10)"
3326.0,1.1005654158981646,2314.0,1621,2502.37939108374,"ARS(5,0.02) ADX(30) RVI(14) Q(8) Sc(4) NL(20)"
3383.0,1.0709759986572676,2252.0,4529,2498.008689642537,"ARS(8,0.0123) ADX(21) RVI(14) Q(5) Sc(3) NL(10)"
3343.0,1.0771734613786417,2259.0,3276,2480.3629159586712,"ARS(5,0.02) ADX(21) RVI(10) Q(5) Sc(4) NL(10)"
3133.0,1.090402816251154,1897.0,1758,2476.6072374328446,"ARS(8,0.015) ADX(30) RVI(10) Q(8) Sc(4) NL(20)"
3292.0,1.0897369497069647,2252.0,2211,2473.396330967545,"ARS(5,0.015) ADX(30) RVI(14) Q(8) Sc(3) NL(20)"
3078.0,1.0843611248149976,1753.0,2260,2471.245033452216,"ARS(5,0.015) ADX(30) RVI(21) Q(8) Sc(3) NL(20)"
3261.0,1.0833461125594235,2180.0,2390,2460.161332211894,"ARS(3,0.015) ADX(21) RVI(14) Q(8) Sc(4) NL(20)"
3274.0,1.0954157316468978,2289.0,1737,2460.139323234973,"ARS(8,0.0123) ADX(30) RVI(14) Q(13) Sc(4) NL(10)"
3342.0,1.0746465345871212,2310.0,3649,2456.5449511560596,"ARS(5,0.015) ADX(21) RVI(10) Q(5) Sc(3) NL(20)"
3261.0,1.0916886914468875,2304.0,2160,2437.018635547851,"ARS(3,0.02) ADX(30) RVI(10) Q(8) Sc(3) NL(20)"
3046.0,1.0772155749340904,1751.0,2849,2430.157488704813,"ARS(3,0.015) ADX(14) RVI(10) Q(13) Sc(4) NL(20)"
3289.0,1.0899740117630967,2401.0,2482,2421.919014112164,"ARS(5,0.02) ADX(30) RVI(14) Q(8) Sc(3) NL(10)"
3139.0,1.0583283781774937,1875.0,5527,2416.067475708475,"ARS(5,0.0123) ADX(14) RVI(14) Q(5) Sc(3) NL(20)"
3035.0,1.084686645460126,1836.0,1924,2407.8583740282934,"ARS(5,0.015) ADX(30) RVI(21) Q(8) Sc(4) NL(10)"
3120.0,1.0847227502308152,2041.0,2366,2403.305624712501,"ARS(3,0.015) ADX(30) RVI(14) Q(13) Sc(3) NL(10)"
3115.0,1.059586433804541,1885.0,5000,2396.9584177931342,"ARS(3,0.0123) ADX(14) RVI(14) Q(5) Sc(4) NL(10)"
3155.0,1.0943086028576552,2227.0,1691,2388.6423426151255,"ARS(3,0.02) ADX(30) RVI(10) Q(8) Sc(4) NL(20)"
3213.0,1.0729034307496823,2216.0,3358,2388.607762609984,"ARS(3,0.015) ADX(21) RVI(21) Q(5) Sc(4) NL(10)"
2998.0,1.0823196683050056,1804.0,1992,2384.475577291598,"ARS(5,0.015) ADX(30) RVI(21) Q(5) Sc(4) NL(20)"
3296.0,1.0940263593313173,2569.0,2170,2382.0259481807516,"ARS(5,0.02) ADX(30) RVI(21) Q(8) Sc(3) NL(20)"
3205.0,1.092102994424967,2416.0,1907,2359.8908421871756,"ARS(3,0.02) ADX(30) RVI(10) Q(8) Sc(4) NL(10)"
3130.0,1.070600442098615,2104.0,3881,2358.51589510745,"ARS(3,0.015) ADX(21) RVI(14) Q(8) Sc(3) NL(10)"
3134.0,1.0707289550891446,2123.0,4000,2355.5135092302257,"ARS(3,0.015) ADX(21) RVI(21) Q(8) Sc(3) NL(10)"
3073.0,1.0822075385891228,2065.0,2243,2353.5907757143486,"ARS(5,0.0123) ADX(21) RVI(21) Q(13) Sc(4) NL(10)"
3156.0,1.090707901014572,2320.0,1998,2351.2801472691185,"ARS(5,0.015) ADX(30) RVI(14) Q(13) Sc(3) NL(20)"
3246.0,1.0718189260349138,2410.0,3795,2347.587202367969,"ARS(3,0.015) ADX(21) RVI(21) Q(5) Sc(3) NL(20)"
2902.0,1.083633534107611,1713.0,1729,2342.2497512142763,"ARS(3,0.015) ADX(30) RVI(21) Q(8) Sc(4) NL(20)"
3029.0,1.0787264457439896,1997.0,2631,2334.9023897088355,"ARS(8,0.015) ADX(30) RVI(10) Q(8) Sc(3) NL(10)"
3142.0,1.0822319348844514,2295.0,2345,2330.6187384557547,"ARS(8,0.0123) ADX(21) RVI(14) Q(13) Sc(4) NL(10)"
3195.0,1.060312606184166,2273.0,5572,2328.955573187412,"ARS(8,0.0123) ADX(14) RVI(21) Q(5) Sc(3) NL(20)"
3200.0,1.0821861516334497,2453.0,2913,2323.2226521045477,"ARS(3,0.02) ADX(30) RVI(10) Q(5) Sc(3) NL(10)"
3197.0,1.0866983050847459,2499.0,2279,2316.4251775943007,"ARS(5,0.02) ADX(30) RVI(10) Q(5) Sc(4) NL(10)"
3051.0,1.083582171328384,2149.0,2258,2312.217935881172,"ARS(3,0.015) ADX(30) RVI(10) Q(13) Sc(3) NL(10)"
3191.0,1.0755838741768913,2426.0,2830,2310.926570494519,"ARS(3,0.015) ADX(21) RVI(14) Q(5) Sc(4) NL(20)"
3094.0,1.053922166646334,2080.0,6855,2302.8497059348574,"ARS(5,0.0123) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
3118.0,1.075002405465217,2278.0,3396,2302.732550316396,"ARS(8,0.0123) ADX(21) RVI(14) Q(13) Sc(3) NL(10)"
3021.0,1.0679273283266628,2063.0,3346,2283.8796962160895,"ARS(3,0.015) ADX(21) RVI(10) Q(5) Sc(4) NL(10)"
3204.0,1.0864007766361945,2621.0,2523,2283.708232740039,"ARS(3,0.02) ADX(30) RVI(10) Q(8) Sc(3) NL(10)"
3097.0,1.0937490540336008,2419.0,1649,2282.882342864309,"ARS(5,0.02) ADX(30) RVI(21) Q(8) Sc(4) NL(20)"
2926.0,1.0758424053913944,1903.0,2349,2280.1063872049976,"ARS(3,0.015) ADX(30) RVI(14) Q(5) Sc(4) NL(10)"
2998.0,1.068350736400529,2056.0,3340,2269.639673844094,"ARS(5,0.015) ADX(21) RVI(21) Q(5) Sc(4) NL(10)"
3087.0,1.0647386964180858,2244.0,4900,2268.669489123848,"ARS(8,0.0123) ADX(14) RVI(14) Q(13) Sc(3) NL(10)"
3175.0,1.0797718650285169,2567.0,2651,2265.2806075495846,"ARS(5,0.02) ADX(21) RVI(21) Q(8) Sc(4) NL(10)"
3059.0,1.0893947806774014,2365.0,1684,2262.3615981616913,"ARS(8,0.0123) ADX(30) RVI(10) Q(13) Sc(4) NL(10)"
3047.0,1.073597256104925,2233.0,2784,2261.337508192801,"ARS(5,0.02) ADX(21) RVI(10) Q(5) Sc(4) NL(20)"
3000.0,1.0722961249277039,2134.0,3186,2254.617588157493,"ARS(5,0.0123) ADX(14) RVI(21) Q(13) Sc(4) NL(10)"
3101.0,1.070201254159781,2362.0,3592,2253.9351325383595,"ARS(5,0.02) ADX(21) RVI(10) Q(5) Sc(3) NL(20)"
2965.0,1.0673022358415616,2023.0,4171,2252.990979118774,"ARS(8,0.0123) ADX(14) RVI(21) Q(13) Sc(3) NL(20)"
3065.0,1.091345294152709,2479.0,1883,2236.243700078923,"ARS(5,0.02) ADX(30) RVI(14) Q(13) Sc(3) NL(20)"
3048.0,1.085589127260474,2399.0,1913,2236.028963299044,"ARS(8,0.02) ADX(30) RVI(10) Q(5) Sc(4) NL(20)"
2886.0,1.0754568985802808,1947.0,2358,2233.8913266897152,"ARS(5,0.015) ADX(30) RVI(10) Q(5) Sc(4) NL(10)"
3103.0,1.0776623701664372,2486.0,2621,2233.493410784434,"ARS(5,0.02) ADX(21) RVI(14) Q(8) Sc(4) NL(10)"
3028.0,1.0635586994395583,2285.0,4443,2210.3333849711616,"ARS(3,0.015) ADX(21) RVI(10) Q(5) Sc(3) NL(10)"
3114.0,1.0694996205865286,2542.0,3638,2207.9168778218313,"ARS(8,0.015) ADX(21) RVI(10) Q(5) Sc(3) NL(20)"
2977.0,1.0726203834707517,2245.0,2759,2203.720415177659,"ARS(5,0.015) ADX(21) RVI(10) Q(8) Sc(4) NL(10)"
2942.0,1.0786736194678432,2218.0,2238,2198.294394897752,"ARS(8,0.0123) ADX(21) RVI(21) Q(13) Sc(4) NL(10)"
3013.0,1.0637294301789415,2302.0,4618,2194.6157033204267,"ARS(5,0.015) ADX(21) RVI(21) Q(5) Sc(3) NL(10)"
2877.0,1.0553844376852886,1930.0,4991,2190.7222418618867,"ARS(5,0.0123) ADX(14) RVI(21) Q(5) Sc(4) NL(10)"
2932.0,1.0847105050271582,2261.0,1941,2190.036634581757,"ARS(5,0.015) ADX(30) RVI(10) Q(13) Sc(3) NL(20)"
3016.0,1.079056356487549,2431.0,2331,2189.7685178081333,"ARS(5,0.02) ADX(21) RVI(14) Q(8) Sc(4) NL(20)"
2920.0,1.0661831368993653,2132.0,3850,2182.595877556188,"ARS(5,0.015) ADX(21) RVI(10) Q(8) Sc(3) NL(10)"
2845.0,1.0701897219549503,1983.0,3013,2180.072861923123,"ARS(8,0.015) ADX(30) RVI(10) Q(5) Sc(3) NL(10)"
2936.0,1.0811385933397817,2307.0,2330,2172.04250037334,"ARS(3,0.015) ADX(30) RVI(21) Q(13) Sc(3) NL(10)"
2859.0,1.0782644401861483,2101.0,2352,2170.650636876636,"ARS(5,0.015) ADX(30) RVI(14) Q(13) Sc(3) NL(10)"
2778.0,1.0727206094081307,1868.0,2342,2169.494651234557,"ARS(5,0.015) ADX(30) RVI(21) Q(5) Sc(4) NL(10)"
2930.0,1.070954618104325,2233.0,3160,2169.153208243932,"ARS(8,0.0123) ADX(21) RVI(10) Q(13) Sc(3) NL(10)"
2817.0,1.08165690764682,2036.0,1704,2165.3123286249943,"ARS(3,0.015) ADX(30) RVI(14) Q(13) Sc(4) NL(10)"
2935.0,1.0843754491878683,2353.0,2028,2164.179208055483,"ARS(3,0.015) ADX(30) RVI(21) Q(13) Sc(3) NL(20)"
2910.0,1.0718447560734743,2209.0,2713,2163.31546689819,"ARS(5,0.015) ADX(21) RVI(21) Q(8) Sc(4) NL(10)"
3009.0,1.0711633517016295,2450.0,3405,2163.174849174633,"ARS(3,0.015) ADX(21) RVI(21) Q(8) Sc(3) NL(20)"
2896.0,1.06556189441275,2150.0,3337,2157.9491232302967,"ARS(5,0.015) ADX(21) RVI(10) Q(5) Sc(4) NL(10)"
2871.0,1.0801283840357243,2188.0,1901,2157.1011342282727,"ARS(8,0.015) ADX(30) RVI(14) Q(8) Sc(4) NL(10)"
2886.0,1.0613455202465725,2107.0,4012,2154.948059259609,"ARS(3,0.015) ADX(14) RVI(14) Q(8) Sc(4) NL(10)"
2898.0,1.0685495316491627,2186.0,2862,2154.6455209569117,"ARS(3,0.015) ADX(21) RVI(21) Q(5) Sc(4) NL(20)"
2901.0,1.068882820847679,2210.0,2833,2150.3668954778896,"ARS(5,0.015) ADX(21) RVI(10) Q(5) Sc(4) NL(20)"
3045.0,1.0805619493610603,2652.0,2358,2149.9680709647337,"ARS(8,0.02) ADX(30) RVI(10) Q(5) Sc(3) NL(20)"
2939.0,1.0622273978403558,2267.0,4435,2147.9883874038846,"ARS(5,0.015) ADX(21) RVI(10) Q(5) Sc(3) NL(10)"
2887.0,1.0680430837398949,2179.0,3312,2147.5417068930747,"ARS(5,0.015) ADX(21) RVI(10) Q(8) Sc(3) NL(20)"
2902.0,1.0837445531411423,2339.0,1692,2142.680673944403,"ARS(5,0.015) ADX(30) RVI(14) Q(8) Sc(4) NL(20)"
2720.0,1.0581706195598708,1747.0,4028,2132.9658257024225,"ARS(3,0.015) ADX(14) RVI(21) Q(8) Sc(4) NL(10)"
2793.0,1.0730291541377959,2040.0,2668,2128.5301331724886,"ARS(8,0.015) ADX(30) RVI(21) Q(8) Sc(3) NL(10)"
2959.0,1.0840147643384441,2566.0,1882,2119.746026749575,"ARS(8,0.02) ADX(30) RVI(10) Q(8) Sc(4) NL(10)"
2929.0,1.0831913201545103,2511.0,1928,2112.013964007829,"ARS(5,0.02) ADX(30) RVI(21) Q(5) Sc(4) NL(20)"
2885.0,1.0784713722290222,2372.0,1974,2110.275304449762,"ARS(5,0.015) ADX(30) RVI(14) Q(5) Sc(4) NL(20)"
2871.0,1.0738729930012352,2318.0,2453,2106.5109066046366,"ARS(5,0.015) ADX(30) RVI(14) Q(5) Sc(3) NL(20)"
2876.0,1.0709335306449623,2319.0,2680,2104.1158861421723,"ARS(8,0.015) ADX(21) RVI(14) Q(8) Sc(4) NL(10)"
2723.0,1.0757778148828407,1967.0,1933,2102.298686612585,"ARS(8,0.015) ADX(30) RVI(21) Q(8) Sc(4) NL(10)"
2875.0,1.0796531279437025,2402.0,2139,2096.7324661160123,"ARS(8,0.02) ADX(30) RVI(10) Q(8) Sc(3) NL(20)"
2994.0,1.0626831923624487,2629.0,4641,2085.2493629133382,"ARS(3,0.015) ADX(21) RVI(21) Q(5) Sc(3) NL(10)"
2823.0,1.063974437419267,2205.0,3984,2084.3857299337897,"ARS(5,0.015) ADX(21) RVI(21) Q(8) Sc(3) NL(10)"
2940.0,1.072810124074395,2567.0,2694,2084.0899727624696,"ARS(5,0.02) ADX(21) RVI(10) Q(8) Sc(4) NL(10)"
2769.0,1.0574207328453227,2050.0,4860,2076.5943328004955,"ARS(5,0.02) ADX(14) RVI(21) Q(8) Sc(3) NL(20)"
2787.0,1.0776820804415086,2240.0,2327,2074.240302617738,"ARS(5,0.015) ADX(30) RVI(21) Q(13) Sc(3) NL(10)"
2649.0,1.0765341500057783,1876.0,1723,2073.6903456699442,"ARS(5,0.015) ADX(30) RVI(21) Q(8) Sc(4) NL(20)"
2868.0,1.0613279161766278,2366.0,4398,2066.1746291030195,"ARS(5,0.02) ADX(21) RVI(10) Q(5) Sc(3) NL(10)"
2871.0,1.0677666052967,2449.0,3318,2057.697626397386,"ARS(3,0.015) ADX(21) RVI(14) Q(8) Sc(3) NL(20)"
2605.0,1.0526411510326152,1676.0,4932,2053.7224374175876,"ARS(3,0.015) ADX(14) RVI(21) Q(8) Sc(3) NL(20)"
2818.0,1.0537079037145742,2234.0,5827,2052.35614643881,"ARS(3,0.015) ADX(14) RVI(14) Q(8) Sc(3) NL(10)"
2881.0,1.0693765501962578,2544.0,2775,2041.9365330828598,"ARS(5,0.02) ADX(21) RVI(14) Q(5) Sc(4) NL(20)"
2773.0,1.0817126355492692,2345.0,1667,2041.925894062712,"ARS(8,0.02) ADX(30) RVI(10) Q(8) Sc(4) NL(20)"
2747.0,1.0670261565488972,2189.0,3021,2038.6151426066356,"ARS(3,0.015) ADX(30) RVI(14) Q(5) Sc(3) NL(10)"
2878.0,1.0736777430751114,2582.0,2956,2037.7502931747367,"ARS(5,0.02) ADX(30) RVI(21) Q(5) Sc(3) NL(10)"
2757.0,1.0510385427079862,2127.0,5534,2032.9123489868934,"ARS(8,0.0123) ADX(14) RVI(14) Q(5) Sc(3) NL(20)"
